2,49.1389089387197,25.2610271336897
3,33.6607885512566,15.8976056721452
4,32.4401894229195,46.2627780522703
5,14.3264710992827,29.6364538731894
6,14.0238066668993,1.29452147330176
7,38.3134415800906,13.3478561677702
8,9.69252061555369,10.1990581779082
9,1.29860966757488,34.0061977942751
10,29.5799242185341,15.3962008103611
11,11.1471883105477,8.16412621690213
12,29.2970904315771,27.6894345755988
13,26.9132369982654,16.4463968531316
14,18.6533102548606,31.9200278849188
15,33.5168731909294,29.8179098966553
16,23.3788237953554,41.1547490843887
17,0.741705630958095,25.2979563757816
18,41.7536675344605,36.4105747596121
19,14.6087093657873,49.6441796240478
20,33.4964051810599,25.0522504205243
21,41.3010146238309,9.2977695652389
22,1.68083307269253,8.64261709952379
23,3.38922610728332,33.4454537168188
24,39.2513045991957,29.880804086184
25,12.5232711648149,47.1799858523751
